REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Maryland,2018,30,X,0.45719,X,X,X,X,X,X,22,14,4812
States,Massachusetts,2018,30,X,0.667453,X,X,X,X,X,X,198,28,29665
States,Michigan,2018,30,X,0.39804,X,X,X,X,X,X,65,67,16330
States,Minnesota,2018,30,X,0.633762,X,X,X,X,X,X,33,15,5207
States,Mississippi,2018,30,X,1.14843,X,X,X,X,X,X,198,44,17241
States,Missouri,2018,30,X,0.04914,X,X,X,X,X,X,1,15,2035
States,Montana,2018,30,X,0,X,X,X,X,X,X,0,4,1969
States,Nebraska,2018,30,X,0.573643,X,X,X,X,X,X,37,41,6450
States,Nevada,2018,30,X,0.334865,X,X,X,X,X,X,51,30,15230
States,New Hampshire,2018,30,X,0.60015,X,X,X,X,X,X,8,12,1333
States,New Jersey,2018,30,X,1.13838,X,X,X,X,X,X,288,37,25299
States,New Mexico,2018,30,X,0.871948,X,X,X,X,X,X,35,12,4014
States,New York,2018,30,X,0.0135135,X,X,X,X,X,X,1,34,7400
States,North Carolina,2018,30,X,0.23595,X,X,X,X,X,X,11,15,4662
States,North Dakota,2018,30,X,0.163399,X,X,X,X,X,X,1,3,612
States,Ohio,2018,30,X,0.314597,X,X,X,X,X,X,30,27,9536
States,Oklahoma,2018,30,X,0.252343,X,X,X,X,X,X,7,11,2774
States,Oregon,2018,30,X,0.349108,X,X,X,X,X,X,117,73,33514
States,Pennsylvania,2018,30,X,0.34642,X,X,X,X,X,X,168,131,48496
States,Rhode Island,2018,30,X,0.0261986,X,X,X,X,X,X,1,23,3817
States,South Carolina,2018,30,X,0.426136,X,X,X,X,X,X,12,9,2816
States,South Dakota,2018,30,X,0.643294,X,X,X,X,X,X,40,23,6218
States,Tennessee,2018,30,X,0.34558,X,X,X,X,X,X,19,48,5498
States,Texas,2018,30,X,1.02062,X,X,X,X,X,X,197,90,19302
States,Utah,2018,30,X,0.0630543,X,X,X,X,X,X,31,47,49164
States,Vermont,2018,30,X,1.1396,X,X,X,X,X,X,8,4,702
States,Virginia,2018,30,X,0.683917,X,X,X,X,X,X,540,111,78957
States,Washington,2018,30,X,0.288714,X,X,X,X,X,X,11,36,3810
States,West Virginia,2018,30,X,0.0848656,X,X,X,X,X,X,6,24,7070
States,Wisconsin,2018,30,X,0.236072,X,X,X,X,X,X,5,17,2118
States,Wyoming,2018,30,X,0.302216,X,X,X,X,X,X,9,14,2978
States,Alabama,2018,31,X,0.64822,X,X,X,X,X,X,227,75,35019
States,Alaska,2018,31,X,1.44396,X,X,X,X,X,X,63,15,4363
States,Arizona,2018,31,X,1.32218,X,X,X,X,X,X,166,36,12555
States,Arkansas,2018,31,X,0.542373,X,X,X,X,X,X,8,6,1475
States,California,2018,31,X,0.942208,X,X,X,X,X,X,374,82,39694
States,Colorado,2018,31,X,0.192141,X,X,X,X,X,X,40,40,20818
States,Connecticut,2018,31,X,0,X,X,X,X,X,X,0,4,697
States,Delaware,2018,31,X,0,X,X,X,X,X,X,0,10,2212
States,District of Columbia,2018,31,X,0.868696,X,X,X,X,X,X,113,4,13008
States,Florida,2018,31,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,31,X,0.983631,X,X,X,X,X,X,390,45,39649
States,Hawaii,2018,31,X,0.40858,X,X,X,X,X,X,4,14,979
States,Idaho,2018,31,X,0,X,X,X,X,X,X,0,1,82
States,Illinois,2018,31,X,0.506873,X,X,X,X,X,X,177,58,34920
States,Indiana,2018,31,X,0.626468,X,X,X,X,X,X,16,16,2554
States,Iowa,2018,31,X,0.062383,X,X,X,X,X,X,1,7,1603
States,Kansas,2018,31,X,0.115473,X,X,X,X,X,X,1,6,866
States,Kentucky,2018,31,X,0.04649,X,X,X,X,X,X,2,8,4302
States,Louisiana,2018,31,X,1.40713,X,X,X,X,X,X,658,89,46762
States,Maine,2018,31,X,0.0734035,X,X,X,X,X,X,3,19,4087
States,Maryland,2018,31,X,0.445198,X,X,X,X,X,X,21,14,4717
States,Massachusetts,2018,31,X,0.564083,X,X,X,X,X,X,165,29,29251
States,Michigan,2018,31,X,0.508406,X,X,X,X,X,X,75,62,14752
States,Minnesota,2018,31,X,0.904243,X,X,X,X,X,X,39,14,4313
States,Mississippi,2018,31,X,1.05817,X,X,X,X,X,X,165,41,15593
States,Missouri,2018,31,X,0.100959,X,X,X,X,X,X,2,15,1981
States,Montana,2018,31,X,0,X,X,X,X,X,X,0,3,1736
States,Nebraska,2018,31,X,0.544239,X,X,X,X,X,X,35,40,6431
States,Nevada,2018,31,X,0.265903,X,X,X,X,X,X,39,30,14667
States,New Hampshire,2018,31,X,1.17555,X,X,X,X,X,X,15,11,1276
States,New Jersey,2018,31,X,1.11922,X,X,X,X,X,X,279,35,24928
States,New Mexico,2018,31,X,0.991724,X,X,X,X,X,X,139,30,14016
States,New York,2018,31,X,0.0136836,X,X,X,X,X,X,1,35,7308
States,North Carolina,2018,31,X,0.164339,X,X,X,X,X,X,8,16,4868
States,North Dakota,2018,31,X,0.132979,X,X,X,X,X,X,1,5,752
States,Ohio,2018,31,X,0.577265,X,X,X,X,X,X,52,25,9008
States,Oklahoma,2018,31,X,0.321314,X,X,X,X,X,X,9,11,2801
States,Oregon,2018,31,X,0.298632,X,X,X,X,X,X,100,72,33486
States,Pennsylvania,2018,31,X,0.421819,X,X,X,X,X,X,205,134,48599
States,Rhode Island,2018,31,X,0.0522466,X,X,X,X,X,X,2,23,3828
States,South Carolina,2018,31,X,0.351101,X,X,X,X,X,X,11,9,3133
States,South Dakota,2018,31,X,0.280811,X,X,X,X,X,X,18,23,6410
States,Tennessee,2018,31,X,0.189717,X,X,X,X,X,X,10,46,5271
States,Texas,2018,31,X,1.05115,X,X,X,X,X,X,209,90,19883
States,Utah,2018,31,X,0.177218,X,X,X,X,X,X,109,46,61506
States,Vermont,2018,31,X,1.43541,X,X,X,X,X,X,15,5,1045
States,Virginia,2018,31,X,0.653345,X,X,X,X,X,X,529,110,80968
States,Washington,2018,31,X,0.134553,X,X,X,X,X,X,5,36,3716
States,West Virginia,2018,31,X,0.164843,X,X,X,X,X,X,11,23,6673
States,Wisconsin,2018,31,X,0.131464,X,X,X,X,X,X,3,17,2282
States,Wyoming,2018,31,X,0.661521,X,X,X,X,X,X,18,13,2721
States,Alabama,2018,32,X,0.651766,X,X,X,X,X,X,226,76,34675
States,Alaska,2018,32,X,1.48837,X,X,X,X,X,X,64,15,4300
States,Arizona,2018,32,X,1.68249,X,X,X,X,X,X,257,43,15275
States,Arkansas,2018,32,X,0.759631,X,X,X,X,X,X,14,7,1843
States,California,2018,32,X,0.954801,X,X,X,X,X,X,387,87,40532
States,Colorado,2018,32,X,0.182083,X,X,X,X,X,X,40,41,21968
States,Connecticut,2018,32,X,1.3089,X,X,X,X,X,X,10,4,764
States,Delaware,2018,32,X,0,X,X,X,X,X,X,0,10,2186
States,District of Columbia,2018,32,X,0.972733,X,X,X,X,X,X,127,4,13056
States,Florida,2018,32,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,32,X,1.14223,X,X,X,X,X,X,465,45,40710
States,Hawaii,2018,32,X,0.838926,X,X,X,X,X,X,10,14,1192
States,Idaho,2018,32,X,0,X,X,X,X,X,X,0,1,73
States,Illinois,2018,32,X,0.441259,X,X,X,X,X,X,157,58,35580
States,Indiana,2018,32,X,1.19002,X,X,X,X,X,X,31,16,2605
States,Iowa,2018,32,X,0.114778,X,X,X,X,X,X,4,13,3485
States,Kansas,2018,32,X,0.102354,X,X,X,X,X,X,1,6,977
States,Kentucky,2018,32,X,0.232481,X,X,X,X,X,X,14,7,6022
States,Louisiana,2018,32,X,1.31079,X,X,X,X,X,X,617,90,47071
States,Maine,2018,32,X,0.045861,X,X,X,X,X,X,2,19,4361
States,Maryland,2018,32,X,0.610874,X,X,X,X,X,X,20,12,3274
States,Massachusetts,2018,32,X,0.655524,X,X,X,X,X,X,191,28,29137
States,Michigan,2018,32,X,0.298011,X,X,X,X,X,X,43,59,14429
States,Minnesota,2018,32,X,0.095057,X,X,X,X,X,X,2,9,2104
States,Mississippi,2018,32,X,1.10771,X,X,X,X,X,X,134,44,12097
States,Missouri,2018,32,X,0.149328,X,X,X,X,X,X,3,15,2009
States,Montana,2018,32,X,0,X,X,X,X,X,X,0,3,1791
States,Nebraska,2018,32,X,1.21916,X,X,X,X,X,X,85,40,6972
States,Nevada,2018,32,X,0.223608,X,X,X,X,X,X,33,29,14758
States,New Hampshire,2018,32,X,0.773395,X,X,X,X,X,X,10,12,1293
States,New Jersey,2018,32,X,1.20482,X,X,X,X,X,X,304,31,25232
States,New Mexico,2018,32,X,1.10102,X,X,X,X,X,X,143,32,12988
States,New York,2018,32,X,0,X,X,X,X,X,X,0,35,7789
States,North Carolina,2018,32,X,0.0442968,X,X,X,X,X,X,2,13,4515
States,North Dakota,2018,32,X,0,X,X,X,X,X,X,0,2,420
States,Ohio,2018,32,X,0.547945,X,X,X,X,X,X,50,25,9125
States,Oklahoma,2018,32,X,0.576844,X,X,X,X,X,X,28,14,4854
States,Oregon,2018,32,X,0.38562,X,X,X,X,X,X,127,73,32934
States,Pennsylvania,2018,32,X,0.36568,X,X,X,X,X,X,175,130,47856
States,Rhode Island,2018,32,X,0.0942507,X,X,X,X,X,X,3,21,3183
States,South Carolina,2018,32,X,0.307031,X,X,X,X,X,X,10,9,3257
States,South Dakota,2018,32,X,0.495841,X,X,X,X,X,X,31,23,6252
States,Tennessee,2018,32,X,0.324383,X,X,X,X,X,X,18,48,5549
States,Texas,2018,32,X,1.31634,X,X,X,X,X,X,156,52,11851
States,Utah,2018,32,X,0.394566,X,X,X,X,X,X,176,51,44606
States,Vermont,2018,32,X,1.64093,X,X,X,X,X,X,17,5,1036
States,Virginia,2018,32,X,0.631338,X,X,X,X,X,X,523,109,82840
States,Washington,2018,32,X,0.261694,X,X,X,X,X,X,8,32,3057
States,West Virginia,2018,32,X,0.0645494,X,X,X,X,X,X,5,25,7746
States,Wisconsin,2018,32,X,0.223015,X,X,X,X,X,X,5,17,2242
States,Wyoming,2018,32,X,0.555997,X,X,X,X,X,X,14,13,2518
States,Alabama,2018,33,X,0.894793,X,X,X,X,X,X,326,75,36433
States,Alaska,2018,33,X,1.88111,X,X,X,X,X,X,75,14,3987
States,Arizona,2018,33,X,1.66342,X,X,X,X,X,X,222,35,13346
States,Arkansas,2018,33,X,0.513479,X,X,X,X,X,X,8,6,1558
States,California,2018,33,X,0.947351,X,X,X,X,X,X,391,84,41273
States,Colorado,2018,33,X,0.202891,X,X,X,X,X,X,48,41,23658
States,Connecticut,2018,33,X,0.281294,X,X,X,X,X,X,2,4,711
States,Delaware,2018,33,X,0,X,X,X,X,X,X,0,10,2314
States,District of Columbia,2018,33,X,1.09916,X,X,X,X,X,X,142,4,12919
States,Florida,2018,33,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,33,X,1.68312,X,X,X,X,X,X,711,45,42243
States,Hawaii,2018,33,X,0.568182,X,X,X,X,X,X,7,14,1232
States,Idaho,2018,33,X,0,X,X,X,X,X,X,0,1,70
States,Illinois,2018,33,X,0.475835,X,X,X,X,X,X,172,58,36147
States,Indiana,2018,33,X,1.05878,X,X,X,X,X,X,29,16,2739
States,Iowa,2018,33,X,0.205997,X,X,X,X,X,X,9,14,4369
States,Kansas,2018,33,X,0,X,X,X,X,X,X,0,8,1809
States,Kentucky,2018,33,X,0.354724,X,X,X,X,X,X,22,9,6202
States,Louisiana,2018,33,X,1.42011,X,X,X,X,X,X,712,91,50137
States,Maine,2018,33,X,0.0700444,X,X,X,X,X,X,3,19,4283
States,Maryland,2018,33,X,0.548341,X,X,X,X,X,X,19,13,3465
States,Massachusetts,2018,33,X,0.689191,X,X,X,X,X,X,205,29,29745
States,Michigan,2018,33,X,0.394685,X,X,X,X,X,X,60,60,15202
States,Minnesota,2018,33,X,0.304136,X,X,X,X,X,X,5,8,1644
States,Mississippi,2018,33,X,1.54768,X,X,X,X,X,X,248,42,16024
States,Missouri,2018,33,X,0.125209,X,X,X,X,X,X,3,14,2396
States,Montana,2018,33,X,0,X,X,X,X,X,X,0,3,1899
States,Nebraska,2018,33,X,1.09091,X,X,X,X,X,X,54,40,4950
States,Nevada,2018,33,X,0.268597,X,X,X,X,X,X,36,29,13403
States,New Hampshire,2018,33,X,0.938233,X,X,X,X,X,X,12,12,1279
States,New Jersey,2018,33,X,1.34763,X,X,X,X,X,X,318,35,23597
States,New Mexico,2018,33,X,1.34678,X,X,X,X,X,X,175,31,12994
States,New York,2018,33,X,0,X,X,X,X,X,X,0,33,8346
States,North Carolina,2018,33,X,0.258509,X,X,X,X,X,X,12,14,4642
States,North Dakota,2018,33,X,0,X,X,X,X,X,X,0,4,335
States,Ohio,2018,33,X,0.564676,X,X,X,X,X,X,54,26,9563
States,Oklahoma,2018,33,X,0.72095,X,X,X,X,X,X,34,13,4716
States,Oregon,2018,33,X,0.412281,X,X,X,X,X,X,141,72,34200
States,Pennsylvania,2018,33,X,0.408946,X,X,X,X,X,X,194,129,47439
States,Rhode Island,2018,33,X,0.0561482,X,X,X,X,X,X,2,23,3562
States,South Carolina,2018,33,X,0.4677,X,X,X,X,X,X,16,10,3421
States,South Dakota,2018,33,X,0.48353,X,X,X,X,X,X,32,23,6618
States,Tennessee,2018,33,X,0.136585,X,X,X,X,X,X,7,46,5125
States,Texas,2018,33,X,0.988875,X,X,X,X,X,X,184,88,18607
States,Utah,2018,33,X,0.379986,X,X,X,X,X,X,173,56,45528
States,Vermont,2018,33,X,0.959024,X,X,X,X,X,X,11,5,1147
States,Virginia,2018,33,X,0.639519,X,X,X,X,X,X,517,112,80842
States,Washington,2018,33,X,0.133761,X,X,X,X,X,X,5,32,3738
States,West Virginia,2018,33,X,0.102474,X,X,X,X,X,X,7,23,6831
States,Wisconsin,2018,33,X,0.294737,X,X,X,X,X,X,7,17,2375
States,Wyoming,2018,33,X,0.544747,X,X,X,X,X,X,14,13,2570
States,Alabama,2018,34,X,1.3137,X,X,X,X,X,X,512,78,38974
States,Alaska,2018,34,X,0.550528,X,X,X,X,X,X,73,14,13260
States,Arizona,2018,34,X,2.22658,X,X,X,X,X,X,375,42,16842
States,Arkansas,2018,34,X,0.610501,X,X,X,X,X,X,15,7,2457
States,California,2018,34,X,0.85034,X,X,X,X,X,X,335,72,39396
States,Colorado,2018,34,X,0.319584,X,X,X,X,X,X,75,41,23468
States,Connecticut,2018,34,X,1.06557,X,X,X,X,X,X,13,4,1220
States,Delaware,2018,34,X,0,X,X,X,X,X,X,0,9,1875
States,District of Columbia,2018,34,X,1.24419,X,X,X,X,X,X,166,4,13342
States,Florida,2018,34,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,34,X,1.93451,X,X,X,X,X,X,810,42,41871
States,Hawaii,2018,34,X,0.834202,X,X,X,X,X,X,8,12,959
States,Idaho,2018,34,X,0,X,X,X,X,X,X,0,1,81
States,Illinois,2018,34,X,0.512276,X,X,X,X,X,X,188,58,36699
States,Indiana,2018,34,X,1.16721,X,X,X,X,X,X,43,16,3684
States,Iowa,2018,34,X,0.171416,X,X,X,X,X,X,8,13,4667
States,Kansas,2018,34,X,0.137646,X,X,X,X,X,X,2,7,1453
States,Kentucky,2018,34,X,0.552317,X,X,X,X,X,X,36,9,6518
States,Louisiana,2018,34,X,1.75043,X,X,X,X,X,X,908,92,51873
States,Maine,2018,34,X,0.0487924,X,X,X,X,X,X,2,18,4099
States,Maryland,2018,34,X,1.05468,X,X,X,X,X,X,38,12,3603
States,Massachusetts,2018,34,X,0.71071,X,X,X,X,X,X,203,28,28563
States,Michigan,2018,34,X,0.492295,X,X,X,X,X,X,46,31,9344
States,Minnesota,2018,34,X,0.107066,X,X,X,X,X,X,2,7,1868
States,Mississippi,2018,34,X,1.73671,X,X,X,X,X,X,243,40,13992
States,Missouri,2018,34,X,0.0323729,X,X,X,X,X,X,1,15,3089
States,Montana,2018,34,X,0,X,X,X,X,X,X,0,2,1623
States,Nebraska,2018,34,X,2.13704,X,X,X,X,X,X,160,39,7487
States,Nevada,2018,34,X,0.327635,X,X,X,X,X,X,46,29,14040
States,New Hampshire,2018,34,X,0.96225,X,X,X,X,X,X,13,12,1351
States,New Jersey,2018,34,X,1.53041,X,X,X,X,X,X,380,36,24830
States,New Mexico,2018,34,X,1.00043,X,X,X,X,X,X,46,12,4598
States,New York,2018,34,X,0,X,X,X,X,X,X,0,34,8892
States,North Carolina,2018,34,X,0.166196,X,X,X,X,X,X,10,13,6017
States,North Dakota,2018,34,X,0.174216,X,X,X,X,X,X,1,5,574
States,Ohio,2018,34,X,0.672563,X,X,X,X,X,X,73,27,10854
States,Oklahoma,2018,34,X,0.925926,X,X,X,X,X,X,45,15,4860
States,Oregon,2018,34,X,0.400144,X,X,X,X,X,X,133,72,33238
States,Pennsylvania,2018,34,X,0.411591,X,X,X,X,X,X,198,130,48106
States,Rhode Island,2018,34,X,0.0283527,X,X,X,X,X,X,1,22,3527
States,South Carolina,2018,34,X,0.228368,X,X,X,X,X,X,9,10,3941
States,South Dakota,2018,34,X,0.627897,X,X,X,X,X,X,42,23,6689
States,Tennessee,2018,34,X,0.262009,X,X,X,X,X,X,18,47,6870
States,Texas,2018,34,X,1.39918,X,X,X,X,X,X,270,88,19297
States,Utah,2018,34,0,0,X,X,X,X,X,X,0,0,0
States,Vermont,2018,34,X,1.46277,X,X,X,X,X,X,11,4,752
States,Virginia,2018,34,X,0.766764,X,X,X,X,X,X,624,115,81381
States,Washington,2018,34,X,0.169887,X,X,X,X,X,X,8,32,4709
States,West Virginia,2018,34,X,0.0786658,X,X,X,X,X,X,5,21,6356
States,Wisconsin,2018,34,X,0.368098,X,X,X,X,X,X,9,17,2445
States,Wyoming,2018,34,X,0.651997,X,X,X,X,X,X,16,13,2454
States,Alabama,2018,35,X,1.27224,X,X,X,X,X,X,497,78,39065
States,Alaska,2018,35,X,2.84148,X,X,X,X,X,X,114,14,4012
States,Arizona,2018,35,X,2.12139,X,X,X,X,X,X,295,36,13906
States,Arkansas,2018,35,X,0.976563,X,X,X,X,X,X,25,7,2560
States,California,2018,35,X,1.01655,X,X,X,X,X,X,435,75,42792
States,Colorado,2018,35,X,0.315884,X,X,X,X,X,X,77,41,24376
States,Connecticut,2018,35,X,0.533721,X,X,X,X,X,X,11,4,2061
States,Delaware,2018,35,X,0,X,X,X,X,X,X,0,10,2524
States,District of Columbia,2018,35,X,1.34153,X,X,X,X,X,X,179,4,13343
States,Florida,2018,35,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,35,X,1.95655,X,X,X,X,X,X,852,44,43546
States,Hawaii,2018,35,X,1.57171,X,X,X,X,X,X,24,12,1527
States,Idaho,2018,35,X,0,X,X,X,X,X,X,0,1,65
States,Illinois,2018,35,X,0.713604,X,X,X,X,X,X,269,58,37696
States,Indiana,2018,35,X,1.25261,X,X,X,X,X,X,48,15,3832
States,Iowa,2018,35,X,0.163246,X,X,X,X,X,X,7,13,4288
States,Kansas,2018,35,X,0,X,X,X,X,X,X,0,8,2213
States,Kentucky,2018,35,X,0.472464,X,X,X,X,X,X,32,9,6773
States,Louisiana,2018,35,X,1.88723,X,X,X,X,X,X,976,92,51716
States,Maine,2018,35,X,0,X,X,X,X,X,X,0,19,3991
States,Maryland,2018,35,X,0.708048,X,X,X,X,X,X,30,12,4237
States,Massachusetts,2018,35,X,0.717829,X,X,X,X,X,X,191,26,26608
States,Michigan,2018,35,X,0.435664,X,X,X,X,X,X,43,33,9870
States,Minnesota,2018,35,X,0.317965,X,X,X,X,X,X,8,10,2516
States,Mississippi,2018,35,X,2.24541,X,X,X,X,X,X,269,37,11980
States,Missouri,2018,35,X,0.299133,X,X,X,X,X,X,10,15,3343
States,Montana,2018,35,X,0,X,X,X,X,X,X,0,2,1828
States,Nebraska,2018,35,X,2.13551,X,X,X,X,X,X,162,40,7586
States,Nevada,2018,35,X,0.379347,X,X,X,X,X,X,54,29,14235
States,New Hampshire,2018,35,X,0.185989,X,X,X,X,X,X,3,12,1613
States,New Jersey,2018,35,X,1.40639,X,X,X,X,X,X,356,36,25313
States,New Mexico,2018,35,X,1.42765,X,X,X,X,X,X,199,31,13939
States,New York,2018,35,X,0,X,X,X,X,X,X,0,33,9869
States,North Carolina,2018,35,X,0.353607,X,X,X,X,X,X,25,14,7070
States,North Dakota,2018,35,X,0.497512,X,X,X,X,X,X,1,1,201
States,Ohio,2018,35,X,0.771185,X,X,X,X,X,X,85,27,11022
States,Oklahoma,2018,35,X,1.05357,X,X,X,X,X,X,59,14,5600
States,Oregon,2018,35,X,0.483954,X,X,X,X,X,X,160,72,33061
States,Pennsylvania,2018,35,X,0.460419,X,X,X,X,X,X,238,126,51692
States,Rhode Island,2018,35,X,0.0227376,X,X,X,X,X,X,1,22,4398
States,South Carolina,2018,35,X,0.385171,X,X,X,X,X,X,16,10,4154
States,South Dakota,2018,35,X,0.688705,X,X,X,X,X,X,45,23,6534
States,Tennessee,2018,35,X,0.409079,X,X,X,X,X,X,31,49,7578
States,Texas,2018,35,X,1.20577,X,X,X,X,X,X,244,78,20236
States,Utah,2018,35,X,0.379986,X,X,X,X,X,X,173,56,45528
States,Vermont,2018,35,X,1.95258,X,X,X,X,X,X,14,4,717
States,Virginia,2018,35,X,0.763959,X,X,X,X,X,X,670,122,87701
States,Washington,2018,35,X,0.183007,X,X,X,X,X,X,7,33,3825
States,West Virginia,2018,35,X,0.184445,X,X,X,X,X,X,12,20,6506
States,Wisconsin,2018,35,X,0.390625,X,X,X,X,X,X,9,18,2304
States,Wyoming,2018,35,X,0.373514,X,X,X,X,X,X,11,14,2945
States,Alabama,2018,36,X,1.44664,X,X,X,X,X,X,565,78,39056
States,Alaska,2018,36,X,2.89612,X,X,X,X,X,X,121,14,4178
States,Arizona,2018,36,X,2.10737,X,X,X,X,X,X,316,43,14995
States,Arkansas,2018,36,X,0.831354,X,X,X,X,X,X,21,8,2526
States,California,2018,36,X,1.35018,X,X,X,X,X,X,515,71,38143
States,Colorado,2018,36,X,0.532201,X,X,X,X,X,X,99,40,18602
States,Connecticut,2018,36,X,0.569177,X,X,X,X,X,X,13,5,2284
States,Delaware,2018,36,X,0,X,X,X,X,X,X,0,10,1945
States,District of Columbia,2018,36,X,1.35528,X,X,X,X,X,X,163,4,12027
States,Florida,2018,36,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,36,X,2.13277,X,X,X,X,X,X,896,44,42011
States,Hawaii,2018,36,X,1.57116,X,X,X,X,X,X,17,13,1082
States,Idaho,2018,36,X,0,X,X,X,X,X,X,0,1,68
States,Illinois,2018,36,X,0.740824,X,X,X,X,X,X,263,58,35501
States,Indiana,2018,36,X,0.803571,X,X,X,X,X,X,27,15,3360
States,Iowa,2018,36,X,0.189087,X,X,X,X,X,X,7,13,3702
States,Kansas,2018,36,X,0.248139,X,X,X,X,X,X,5,8,2015
States,Kentucky,2018,36,X,0.940623,X,X,X,X,X,X,64,10,6804
States,Louisiana,2018,36,X,2.16778,X,X,X,X,X,X,1084,94,50005
States,Maine,2018,36,X,0.0526177,X,X,X,X,X,X,2,19,3801
States,Maryland,2018,36,X,0.854701,X,X,X,X,X,X,23,12,2691
States,Massachusetts,2018,36,X,0.862194,X,X,X,X,X,X,238,30,27604
States,Michigan,2018,36,X,0.981798,X,X,X,X,X,X,89,33,9065
States,Minnesota,2018,36,X,0.962696,X,X,X,X,X,X,48,16,4986
States,Mississippi,2018,36,X,1.918,X,X,X,X,X,X,327,45,17049
States,Missouri,2018,36,X,0.690789,X,X,X,X,X,X,21,16,3040
States,Montana,2018,36,X,0,X,X,X,X,X,X,0,2,1522
States,Nebraska,2018,36,X,2.27183,X,X,X,X,X,X,172,40,7571
States,Nevada,2018,36,X,0.469093,X,X,X,X,X,X,62,27,13217
States,New Hampshire,2018,36,X,0.593472,X,X,X,X,X,X,10,12,1685
States,New Jersey,2018,36,X,1.50687,X,X,X,X,X,X,485,43,32186
States,New Mexico,2018,36,X,1.60943,X,X,X,X,X,X,202,30,12551
States,New York,2018,36,X,0.0857633,X,X,X,X,X,X,2,13,2332
States,North Carolina,2018,36,X,0.523743,X,X,X,X,X,X,30,16,5728
States,North Dakota,2018,36,X,0.30581,X,X,X,X,X,X,1,4,327
States,Ohio,2018,36,X,0.750953,X,X,X,X,X,X,67,25,8922
States,Oklahoma,2018,36,X,1.00292,X,X,X,X,X,X,55,16,5484
States,Oregon,2018,36,X,0.601436,X,X,X,X,X,X,201,72,33420
States,Pennsylvania,2018,36,X,0.576526,X,X,X,X,X,X,307,129,53250
States,Rhode Island,2018,36,X,0.119332,X,X,X,X,X,X,5,23,4190
States,South Carolina,2018,36,X,1.4326,X,X,X,X,X,X,61,10,4258
States,South Dakota,2018,36,X,0.914685,X,X,X,X,X,X,55,23,6013
States,Tennessee,2018,36,X,0.487313,X,X,X,X,X,X,29,46,5951
States,Texas,2018,36,X,1.94818,X,X,X,X,X,X,382,93,19608
States,Utah,2018,36,X,0.617595,X,X,X,X,X,X,343,56,55538
States,Vermont,2018,36,X,2.50696,X,X,X,X,X,X,9,2,359
States,Virginia,2018,36,X,0.921157,X,X,X,X,X,X,812,120,88150
States,Washington,2018,36,X,0.259235,X,X,X,X,X,X,12,33,4629
States,West Virginia,2018,36,X,0.206356,X,X,X,X,X,X,10,18,4846
States,Wisconsin,2018,36,X,0.644505,X,X,X,X,X,X,19,19,2948
States,Wyoming,2018,36,X,0.665623,X,X,X,X,X,X,17,14,2554
States,Alabama,2018,37,X,1.42846,X,X,X,X,X,X,565,77,39553
States,Alaska,2018,37,X,2.53872,X,X,X,X,X,X,100,14,3939
States,Arizona,2018,37,X,2.15517,X,X,X,X,X,X,355,43,16472
States,Arkansas,2018,37,X,0.821429,X,X,X,X,X,X,23,8,2800
States,California,2018,37,X,1.53784,X,X,X,X,X,X,645,78,41942
States,Colorado,2018,37,X,0.371481,X,X,X,X,X,X,83,40,22343
States,Connecticut,2018,37,X,1.67598,X,X,X,X,X,X,48,5,2864
States,Delaware,2018,37,X,0.0848176,X,X,X,X,X,X,2,10,2358
States,District of Columbia,2018,37,X,1.30639,X,X,X,X,X,X,170,4,13013
States,Florida,2018,37,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,37,X,1.97325,X,X,X,X,X,X,888,44,45002
States,Hawaii,2018,37,X,2.22576,X,X,X,X,X,X,28,12,1258
States,Idaho,2018,37,X,0,X,X,X,X,X,X,0,2,564
States,Illinois,2018,37,X,0.74665,X,X,X,X,X,X,292,58,39108
States,Indiana,2018,37,X,1.32958,X,X,X,X,X,X,52,16,3911
States,Iowa,2018,37,X,0.21725,X,X,X,X,X,X,10,13,4603
States,Kansas,2018,37,X,0.431779,X,X,X,X,X,X,10,8,2316
States,Kentucky,2018,37,X,0.541015,X,X,X,X,X,X,37,9,6839
States,Louisiana,2018,37,X,1.79334,X,X,X,X,X,X,928,90,51747
States,Maine,2018,37,X,0,X,X,X,X,X,X,0,18,4020
States,Maryland,2018,37,X,0.554529,X,X,X,X,X,X,24,13,4328
States,Massachusetts,2018,37,X,0.92219,X,X,X,X,X,X,288,30,31230
States,Michigan,2018,37,X,1.19304,X,X,X,X,X,X,144,31,12070
States,Minnesota,2018,37,X,1.28068,X,X,X,X,X,X,72,15,5622
States,Mississippi,2018,37,X,1.71514,X,X,X,X,X,X,263,41,15334
States,Missouri,2018,37,X,0.431034,X,X,X,X,X,X,14,15,3248
States,Montana,2018,37,X,0,X,X,X,X,X,X,0,2,1924
